job_gpu,total_free,queue_length,running_jobs,max_free_node,variance_free,can_fit_now,gpu_fit_ratio,fragmentation,queue_pressure,node_availability,avg_free_per_node,wait_time,arrival_time,run_id
2,1,14,8,1,0.109375,0,0.499999750000125,0.33071891388307384,37.5,0.0,0.125,9,130,7
6,0,14,8,0,0.0,0,0.0,0.0,70.0,0.0,0.0,40,95,7
1,7,17,8,4,1.859375,1,1.0,1.3635890143294642,11.25,0.375,0.875,5,142,7
3,1,11,9,1,0.109375,0,0.33333322222225925,0.33071891388307384,27.5,0.0,0.125,22,123,7
3,1,12,9,1,0.109375,0,0.33333322222225925,0.33071891388307384,29.0,0.0,0.125,22,123,7
4,10,17,6,3,1.6875,1,1.0,1.299038105676658,8.090909090909092,0.0,1.25,26,132,7
4,1,15,8,1,0.109375,0,0.24999993750001562,0.33071891388307384,38.5,0.0,0.125,21,130,7
8,1,11,11,1,0.109375,0,0.12499998437500197,0.33071891388307384,28.5,0.0,0.125,39,111,7
5,5,13,8,2,0.734375,1,0.99999980000004,0.8569568250501305,10.166666666666666,0.0,0.625,24,124,7
3,3,17,8,2,0.484375,1,0.9999996666667778,0.6959705453537527,22.5,0.0,0.375,25,138,7
8,1,14,9,1,0.109375,0,0.12499998437500197,0.33071891388307384,32.0,0.0,0.125,30,125,7
5,10,18,6,3,1.6875,1,1.0,1.299038105676658,8.454545454545455,0.0,1.25,33,132,7
8,1,15,9,1,0.109375,0,0.12499998437500197,0.33071891388307384,36.0,0.0,0.125,40,126,7
5,0,17,9,0,0.0,0,0.0,0.0,89.0,0.0,0.0,33,134,7
3,3,16,8,2,0.484375,1,0.9999996666667778,0.6959705453537527,21.75,0.0,0.375,21,138,7
8,1,16,8,1,0.109375,0,0.12499998437500197,0.33071891388307384,40.5,0.0,0.125,42,131,7
4,2,17,8,1,0.1875,0,0.49999987500003124,0.4330127018922193,30.0,0.0,0.25,35,139,7
4,2,18,8,1,0.1875,0,0.49999987500003124,0.4330127018922193,31.333333333333332,0.0,0.25,35,139,7
8,4,16,8,3,1.0,0,0.4999999375000079,1.0,16.0,0.0,0.5,45,127,7
5,0,17,9,0,0.0,0,0.0,0.0,84.0,0.0,0.0,31,143,7
4,2,16,8,1,0.1875,0,0.49999987500003124,0.4330127018922193,29.333333333333332,0.0,0.25,32,149,7
5,0,18,9,0,0.0,0,0.0,0.0,89.0,0.0,0.0,35,144,7
6,0,19,9,0,0.0,0,0.0,0.0,94.0,0.0,0.0,35,144,7
8,32,0,0,4,0.0,1,1.0,0.0,0.0,0.0,4.0,0,3,8
3,24,1,1,4,3.0,1,1.0,1.7320508075688772,0.08,0.75,3.0,0,4,8
6,9,0,6,4,2.859375,1,1.0,1.6909686573085854,0.0,0.0,1.125,0,9,8
4,18,1,4,4,3.4375,1,1.0,1.8540496217739157,0.2631578947368421,0.5,2.25,0,7,8
6,17,0,5,4,2.359375,1,1.0,1.5360257159305635,0.0,0.0,2.125,0,14,8
2,24,0,1,4,3.0,1,1.0,1.7320508075688772,0.0,0.75,3.0,0,4,8
1,19,0,3,4,3.484375,1,1.0,1.8666480653835098,0.0,0.625,2.375,0,6,8
5,18,0,4,4,3.4375,1,1.0,1.8540496217739157,0.0,0.0,2.25,0,7,8
3,14,0,5,4,2.6875,1,1.0,1.6393596310755,0.0,0.375,1.75,0,11,8
1,3,5,7,3,0.984375,1,1.0,0.9921567416492215,5.75,0.125,0.375,0,22,8
6,11,0,6,4,2.484375,1,1.0,1.5761900266148114,0.0,0.0,1.375,0,17,8
6,9,0,6,4,2.109375,1,1.0,1.4523687548277813,0.0,0.0,1.125,0,18,8
4,3,1,7,3,0.984375,0,0.7499998125000469,0.9921567416492215,1.5,0.0,0.375,3,20,8
6,9,1,6,4,2.109375,1,1.0,1.4523687548277813,0.6,0.0,1.125,3,18,8
2,3,3,7,3,0.984375,1,1.0,0.9921567416492215,4.0,0.125,0.375,0,22,8
1,4,3,7,3,1.0,1,1.0,1.0,3.4,0.25,0.5,0,25,8
4,3,8,8,3,0.984375,0,0.7499998125000469,0.9921567416492215,11.25,0.0,0.375,5,31,8
1,0,8,8,0,0.0,0,0.0,0.0,45.0,0.0,0.0,4,33,8
6,9,2,6,4,2.109375,1,1.0,1.4523687548277813,1.0,0.0,1.125,14,21,8
5,3,4,7,3,0.984375,0,0.599999880000024,0.9921567416492215,4.5,0.0,0.375,15,22,8
1,6,9,7,3,0.9375,1,1.0,0.9682458365518543,6.571428571428571,0.5,0.75,2,35,8
3,3,5,8,3,0.984375,1,0.9999996666667778,0.9921567416492215,6.5,0.125,0.375,0,29,8
4,3,3,8,3,0.984375,0,0.7499998125000469,0.9921567416492215,4.25,0.0,0.375,5,27,8
6,9,3,6,4,2.109375,1,1.0,1.4523687548277813,1.6,0.0,1.125,15,21,8
6,3,7,8,3,0.984375,0,0.49999991666668053,0.9921567416492215,9.75,0.0,0.375,16,31,8
2,8,7,6,4,1.75,1,1.0,1.3228756555322954,3.4444444444444446,0.25,1.0,4,37,8
2,4,4,6,3,1.0,1,1.0,1.0,5.8,0.125,0.5,0,49,8
6,0,5,9,0,0.0,0,0.0,0.0,32.0,0.0,0.0,9,42,8
5,3,4,8,3,0.984375,0,0.599999880000024,0.9921567416492215,5.25,0.0,0.375,19,27,8
5,0,5,9,0,0.0,0,0.0,0.0,26.0,0.0,0.0,17,30,8
3,4,2,6,3,1.0,1,1.0,1.0,3.0,0.125,0.5,0,54,8
1,1,2,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,7.5,0.125,0.125,0,57,8
5,0,2,8,0,0.0,0,0.0,0.0,15.0,0.0,0.0,8,58,8
8,0,6,9,0,0.0,0,0.0,0.0,31.0,0.0,0.0,23,30,8
5,4,3,6,2,0.5,0,0.799999840000032,0.7071067811865476,4.0,0.0,0.5,6,61,8
2,4,4,6,2,0.5,1,1.0,0.7071067811865476,5.0,0.125,0.5,0,61,8
8,1,5,9,1,0.109375,0,0.12499998437500197,0.33071891388307384,13.0,0.0,0.125,24,38,8
3,8,5,6,3,1.75,1,1.0,1.3228756555322954,3.6666666666666665,0.25,1.0,8,62,8
5,0,5,7,0,0.0,0,0.0,0.0,28.0,0.0,0.0,8,63,8
7,0,7,7,0,0.0,0,0.0,0.0,41.0,0.0,0.0,7,65,8
4,5,7,6,4,1.734375,1,1.0,1.3169567191065923,7.166666666666667,0.125,0.625,16,67,8
7,4,6,8,2,0.5,0,0.57142848979593,0.7071067811865476,7.6,0.0,0.5,27,45,8
3,14,8,4,4,1.6875,1,1.0,1.299038105676658,3.533333333333333,0.375,1.75,10,72,8
8,0,6,7,0,0.0,0,0.0,0.0,33.0,0.0,0.0,21,63,8
8,8,4,6,3,1.75,1,0.9999998750000157,1.3228756555322954,2.7777777777777777,0.0,1.0,17,62,8
2,10,11,4,3,1.9375,1,1.0,1.3919410907075054,5.909090909090909,0.375,1.25,0,79,8
4,0,8,7,0,0.0,0,0.0,0.0,50.0,0.0,0.0,19,69,8
1,0,14,6,0,0.0,0,0.0,0.0,78.0,0.0,0.0,4,86,8
8,0,7,7,0,0.0,0,0.0,0.0,42.0,0.0,0.0,23,69,8
1,8,11,5,3,0.75,1,1.0,0.8660254037844386,7.444444444444445,0.75,1.0,6,84,8
8,14,9,4,4,1.6875,1,1.0,1.299038105676658,3.7333333333333334,0.0,1.75,22,72,8
4,2,9,5,1,0.1875,0,0.49999987500003124,0.4330127018922193,18.333333333333332,0.0,0.25,25,76,8
7,0,9,7,0,0.0,0,0.0,0.0,54.0,0.0,0.0,20,69,8
1,1,13,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,37.0,0.125,0.125,0,91,8
2,4,16,5,2,0.5,1,1.0,0.7071067811865476,17.0,0.125,0.5,6,88,8
3,10,12,6,3,1.9375,1,1.0,1.3919410907075054,6.0,0.375,1.25,11,94,8
4,0,11,6,0,0.0,0,0.0,0.0,64.0,0.0,0.0,20,81,8
5,2,8,5,1,0.1875,0,0.399999920000016,0.4330127018922193,16.666666666666668,0.0,0.25,22,74,8
4,10,13,6,3,1.9375,1,1.0,1.3919410907075054,6.2727272727272725,0.0,1.25,13,94,8
6,10,10,4,3,1.9375,1,1.0,1.3919410907075054,5.363636363636363,0.0,1.25,26,79,8
1,0,13,7,0,0.0,0,0.0,0.0,66.0,0.0,0.0,13,99,8
7,0,10,6,0,0.0,0,0.0,0.0,57.0,0.0,0.0,29,80,8
3,4,15,7,3,1.0,1,1.0,1.0,14.8,0.125,0.5,6,107,8
1,0,12,7,0,0.0,0,0.0,0.0,65.0,0.0,0.0,12,97,8
1,5,15,6,3,0.984375,1,1.0,0.9921567416492215,12.0,0.375,0.625,3,110,8
1,0,14,7,0,0.0,0,0.0,0.0,67.0,0.0,0.0,12,100,8
5,0,13,6,0,0.0,0,0.0,0.0,73.0,0.0,0.0,24,86,8
3,0,15,11,0,0.0,0,0.0,0.0,86.0,0.0,0.0,1,121,8
2,9,16,6,3,1.359375,1,1.0,1.165922381636102,8.1,0.25,1.125,7,105,8
1,2,12,10,1,0.1875,1,1.0,0.4330127018922193,23.666666666666668,0.25,0.25,0,116,8
3,8,15,6,4,1.75,1,1.0,1.3228756555322954,8.11111111111111,0.125,1.0,6,109,8
2,3,14,8,2,0.484375,1,1.0,0.6959705453537527,19.75,0.125,0.375,0,126,8
2,2,13,10,1,0.1875,1,0.99999950000025,0.4330127018922193,25.333333333333332,0.0,0.25,0,120,8
7,0,11,6,0,0.0,0,0.0,0.0,60.0,0.0,0.0,37,85,8
6,0,12,6,0,0.0,0,0.0,0.0,68.0,0.0,0.0,38,81,8
2,3,16,8,2,0.484375,1,1.0,0.6959705453537527,22.5,0.125,0.375,0,131,8
4,8,16,6,4,1.75,1,1.0,1.3228756555322954,8.444444444444445,0.125,1.0,23,109,8
4,5,16,6,3,0.984375,1,1.0,0.9921567416492215,12.166666666666666,0.0,0.625,26,110,8
7,0,12,8,0,0.0,0,0.0,0.0,63.0,0.0,0.0,44,95,8
6,0,12,6,0,0.0,0,0.0,0.0,67.0,0.0,0.0,43,85,8
2,9,16,6,4,1.609375,1,1.0,1.2686114456365274,9.5,0.25,1.125,0,137,8
6,0,15,6,0,0.0,0,0.0,0.0,79.0,0.0,0.0,51,86,8
6,0,15,8,0,0.0,0,0.0,0.0,75.0,0.0,0.0,37,104,8
1,5,17,6,2,0.484375,1,1.0,0.6959705453537527,16.5,0.5,0.625,0,136,8
6,5,17,6,3,0.984375,0,0.8333331944444675,0.9921567416492215,12.833333333333334,0.0,0.625,37,110,8
2,0,14,7,0,0.0,0,0.0,0.0,84.0,0.0,0.0,6,142,8
7,0,15,7,0,0.0,0,0.0,0.0,68.0,0.0,0.0,45,100,8
2,0,15,7,0,0.0,0,0.0,0.0,86.0,0.0,0.0,13,143,8
8,0,14,8,0,0.0,0,0.0,0.0,67.0,0.0,0.0,54,104,8
4,0,17,7,0,0.0,0,0.0,0.0,78.0,0.0,0.0,33,111,8
6,1,12,11,1,0.109375,0,0.16666663888889352,0.33071891388307384,35.5,0.0,0.125,35,117,8
4,0,13,11,0,0.0,0,0.0,0.0,76.0,0.0,0.0,35,121,8
5,7,13,10,3,1.109375,1,1.0,1.0532687216470449,9.625,0.0,0.875,34,119,8
1,7,18,6,3,1.109375,1,1.0,1.0532687216470449,12.625,0.5,0.875,8,145,8
2,0,17,7,0,0.0,0,0.0,0.0,96.0,0.0,0.0,14,143,8
2,0,19,7,0,0.0,0,0.0,0.0,100.0,0.0,0.0,15,146,8
6,0,15,8,0,0.0,0,0.0,0.0,86.0,0.0,0.0,33,133,8
6,0,14,11,0,0.0,0,0.0,0.0,80.0,0.0,0.0,42,121,8
5,1,15,9,1,0.109375,0,0.199999960000008,0.33071891388307384,42.0,0.0,0.125,38,127,8
5,3,15,8,2,0.484375,0,0.599999880000024,0.6959705453537527,20.25,0.0,0.375,38,126,8
7,6,16,8,3,0.9375,0,0.857142734693895,0.9682458365518543,12.714285714285714,0.0,0.75,39,128,8
5,0,18,7,0,0.0,0,0.0,0.0,95.0,0.0,0.0,35,146,8
7,3,16,7,2,0.484375,0,0.4285713673469475,0.6959705453537527,23.0,0.0,0.375,36,135,8
8,1,15,8,1,0.109375,0,0.12499998437500197,0.33071891388307384,44.5,0.0,0.125,43,138,8
4,0,20,7,0,0.0,0,0.0,0.0,102.0,0.0,0.0,37,146,8
8,0,16,7,0,0.0,0,0.0,0.0,88.0,0.0,0.0,42,143,8
7,0,18,7,0,0.0,0,0.0,0.0,98.0,0.0,0.0,47,143,8
5,6,22,6,3,0.9375,1,1.0,0.9682458365518543,16.142857142857142,0.0,0.75,41,147,8
7,6,21,6,3,0.9375,0,0.857142734693895,0.9682458365518543,15.142857142857142,0.0,0.75,44,147,8
5,0,21,7,0,0.0,0,0.0,0.0,110.0,0.0,0.0,46,149,8
1,29,0,1,4,0.984375,1,1.0,0.9921567416492215,0.0,1.0,3.625,0,3,9
5,28,1,2,4,1.75,1,1.0,1.3228756555322954,0.2413793103448276,0.0,3.5,0,4,9
5,10,0,5,4,2.9375,1,1.0,1.713913650100261,0.0,0.0,1.25,0,7,9
3,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0,2,9
7,28,0,2,4,1.75,1,1.0,1.3228756555322954,0.0,0.0,3.5,0,4,9
8,5,0,6,4,1.734375,0,0.6249999218750099,1.3169567191065923,0.0,0.0,0.625,5,8,9
6,28,2,2,4,1.75,1,1.0,1.3228756555322954,0.41379310344827586,0.0,3.5,0,4,9
4,11,1,4,4,2.484375,1,1.0,1.5761900266148114,0.6666666666666666,0.25,1.375,6,13,9
1,7,6,5,3,1.359375,1,1.0,1.165922381636102,4.125,0.375,0.875,0,19,9
4,3,4,5,3,0.984375,0,0.7499998125000469,0.9921567416492215,4.25,0.0,0.375,8,15,9
1,3,3,5,3,0.984375,1,1.0,0.9921567416492215,4.0,0.125,0.375,0,15,9
4,11,2,4,4,2.484375,1,1.0,1.5761900266148114,1.0,0.25,1.375,7,13,9
8,2,4,6,2,0.4375,0,0.24999996875000394,0.6614378277661477,6.666666666666667,0.0,0.25,7,17,9
8,3,2,5,3,0.984375,0,0.3749999531250059,0.9921567416492215,2.0,0.0,0.375,7,15,9
2,1,4,7,1,0.109375,0,0.499999750000125,0.33071891388307384,12.5,0.0,0.125,2,21,9
1,0,3,7,0,0.0,0,0.0,0.0,15.0,0.0,0.0,2,29,9
1,4,4,6,2,0.5,1,1.0,0.7071067811865476,3.2,0.375,0.5,4,31,9
5,7,5,5,3,1.359375,1,1.0,1.165922381636102,3.5,0.0,0.875,8,19,9
1,0,2,7,0,0.0,0,0.0,0.0,8.0,0.0,0.0,3,34,9
1,1,3,9,1,0.109375,1,0.9999990000010001,0.33071891388307384,7.0,0.125,0.125,0,42,9
7,8,5,6,4,2.25,1,1.0,1.5,3.0,0.0,1.0,13,22,9
6,0,3,7,0,0.0,0,0.0,0.0,9.0,0.0,0.0,3,34,9
3,5,2,6,4,1.734375,1,1.0,1.3169567191065923,2.0,0.125,0.625,4,27,9
2,8,2,7,4,2.25,1,1.0,1.5,0.7777777777777778,0.25,1.0,3,37,9
5,0,2,7,0,0.0,0,0.0,0.0,10.0,0.0,0.0,5,28,9
5,1,2,9,1,0.109375,0,0.199999960000008,0.33071891388307384,4.5,0.0,0.125,5,41,9
7,0,3,10,0,0.0,0,0.0,0.0,14.0,0.0,0.0,6,43,9
6,0,4,10,0,0.0,0,0.0,0.0,21.0,0.0,0.0,9,43,9
1,2,6,7,1,0.1875,1,1.0,0.4330127018922193,13.0,0.25,0.25,0,48,9
2,1,1,9,1,0.109375,0,0.499999750000125,0.33071891388307384,3.5,0.0,0.125,3,41,9
7,1,1,9,1,0.109375,0,0.1428571224489825,0.33071891388307384,1.0,0.0,0.125,10,39,9
6,5,4,6,3,0.984375,0,0.8333331944444675,0.9921567416492215,4.166666666666667,0.0,0.625,9,51,9
4,2,5,8,1,0.1875,0,0.49999987500003124,0.4330127018922193,9.0,0.0,0.25,7,44,9
1,5,5,6,4,1.734375,1,1.0,1.3169567191065923,5.833333333333333,0.25,0.625,0,54,9
2,4,6,7,3,1.0,1,1.0,1.0,8.4,0.125,0.5,0,56,9
3,0,6,9,0,0.0,0,0.0,0.0,41.0,0.0,0.0,2,62,9
7,5,6,6,4,1.734375,0,0.7142856122449125,1.3169567191065923,6.0,0.0,0.625,15,54,9
1,2,7,8,1,0.1875,1,1.0,0.4330127018922193,16.666666666666668,0.25,0.25,0,58,9
8,0,5,9,0,0.0,0,0.0,0.0,29.0,0.0,0.0,15,45,9
7,0,6,9,0,0.0,0,0.0,0.0,37.0,0.0,0.0,22,45,9
6,5,5,6,3,0.984375,0,0.8333331944444675,0.9921567416492215,5.166666666666667,0.0,0.625,17,51,9
8,6,5,6,3,1.1875,0,0.7499999062500118,1.0897247358851685,4.714285714285714,0.0,0.75,24,52,9
3,1,7,8,1,0.109375,0,0.33333322222225925,0.33071891388307384,22.0,0.0,0.125,19,63,9
1,0,10,8,0,0.0,0,0.0,0.0,64.0,0.0,0.0,10,66,9
1,10,16,4,3,1.1875,1,1.0,1.0897247358851685,6.636363636363637,0.75,1.25,6,76,9
1,0,11,6,0,0.0,0,0.0,0.0,59.0,0.0,0.0,3,73,9
5,6,10,7,4,1.9375,1,1.0,1.3919410907075054,8.285714285714286,0.0,0.75,14,68,9
1,0,12,6,0,0.0,0,0.0,0.0,60.0,0.0,0.0,5,73,9
5,1,7,9,1,0.109375,0,0.199999960000008,0.33071891388307384,25.0,0.0,0.125,22,59,9
8,2,6,8,1,0.1875,0,0.24999996875000394,0.4330127018922193,14.0,0.0,0.25,23,57,9
5,1,8,8,1,0.109375,0,0.199999960000008,0.33071891388307384,23.5,0.0,0.125,19,63,9
2,0,9,6,0,0.0,0,0.0,0.0,50.0,0.0,0.0,11,70,9
2,0,14,6,0,0.0,0,0.0,0.0,66.0,0.0,0.0,15,75,9
1,14,14,6,4,1.6875,1,1.0,1.299038105676658,5.066666666666666,0.875,1.75,8,82,9
5,10,15,4,3,1.1875,1,1.0,1.0897247358851685,6.181818181818182,0.0,1.25,24,76,9
8,3,9,7,1,0.234375,0,0.3749999531250059,0.4841229182759271,13.0,0.0,0.375,36,64,9
5,0,13,6,0,0.0,0,0.0,0.0,61.0,0.0,0.0,25,73,9
1,0,12,10,0,0.0,0,0.0,0.0,70.0,0.0,0.0,10,83,9
7,3,10,7,1,0.234375,0,0.4285713673469475,0.4841229182759271,15.0,0.0,0.375,31,64,9
7,0,10,6,0,0.0,0,0.0,0.0,52.0,0.0,0.0,36,71,9
4,0,13,10,0,0.0,0,0.0,0.0,71.0,0.0,0.0,17,84,9
8,1,16,6,1,0.109375,0,0.12499998437500197,0.33071891388307384,39.0,0.0,0.125,34,78,9
6,0,15,7,0,0.0,0,0.0,0.0,72.0,0.0,0.0,35,77,9
8,0,14,7,0,0.0,0,0.0,0.0,64.0,0.0,0.0,32,77,9
4,0,15,10,0,0.0,0,0.0,0.0,80.0,0.0,0.0,27,89,9
5,0,14,10,0,0.0,0,0.0,0.0,75.0,0.0,0.0,23,88,9
1,0,17,7,0,0.0,0,0.0,0.0,93.0,0.0,0.0,3,120,9
7,0,11,10,0,0.0,0,0.0,0.0,63.0,0.0,0.0,41,83,9
1,5,12,5,3,1.234375,1,1.0,1.1110243021644486,11.0,0.25,0.625,1,111,9
3,0,12,6,0,0.0,0,0.0,0.0,71.0,0.0,0.0,19,108,9
6,7,15,6,3,1.609375,1,1.0,1.2686114456365274,9.625,0.0,0.875,37,81,9
2,2,16,9,1,0.1875,1,0.99999950000025,0.4330127018922193,27.666666666666668,0.0,0.25,3,128,9
2,0,15,6,0,0.0,0,0.0,0.0,79.0,0.0,0.0,3,115,9
1,2,15,9,1,0.1875,1,1.0,0.4330127018922193,27.333333333333332,0.25,0.25,0,128,9
4,14,11,6,4,2.4375,1,1.0,1.5612494995995996,4.533333333333333,0.125,1.75,23,100,9
4,2,12,6,1,0.1875,0,0.49999987500003124,0.4330127018922193,24.666666666666668,0.0,0.25,22,104,9
1,9,19,7,4,2.109375,1,1.0,1.4523687548277813,9.8,0.5,1.125,3,124,9
3,5,13,5,3,1.234375,1,1.0,1.1110243021644486,11.166666666666666,0.125,0.625,22,111,9
2,6,18,6,3,1.1875,1,1.0,1.0897247358851685,13.428571428571429,0.25,0.75,1,123,9
6,5,10,6,1,0.234375,0,0.8333331944444675,0.4841229182759271,9.833333333333334,0.0,0.625,30,101,9
1,1,19,9,1,0.109375,1,0.9999990000010001,0.33071891388307384,54.5,0.125,0.125,0,140,9
2,8,16,9,4,2.25,1,1.0,1.5,9.333333333333334,0.25,1.0,5,131,9
7,1,10,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,30.5,0.0,0.125,33,102,9
1,8,18,7,3,1.5,1,1.0,1.224744871391589,11.777777777777779,0.5,1.0,0,145,9
4,0,12,6,0,0.0,0,0.0,0.0,59.0,0.0,0.0,36,114,9
3,9,17,7,4,2.109375,1,1.0,1.4523687548277813,9.1,0.25,1.125,17,124,9
6,15,14,3,4,3.109375,1,1.0,1.7633419974582356,4.25,0.0,1.875,33,112,9
2,2,17,9,1,0.1875,1,0.99999950000025,0.4330127018922193,30.666666666666668,0.0,0.25,2,136,9
6,2,11,6,1,0.1875,0,0.33333327777778704,0.4330127018922193,22.666666666666668,0.0,0.25,37,104,9
3,15,13,3,4,3.109375,1,1.0,1.7633419974582356,4.0625,0.375,1.875,29,112,9
4,0,16,6,0,0.0,0,0.0,0.0,81.0,0.0,0.0,37,115,9
3,2,16,9,1,0.1875,0,0.6666664444445185,0.4330127018922193,29.666666666666668,0.0,0.25,16,136,9
8,0,14,6,0,0.0,0,0.0,0.0,71.0,0.0,0.0,46,115,9
5,0,16,7,0,0.0,0,0.0,0.0,88.0,0.0,0.0,36,119,9
8,0,13,6,0,0.0,0,0.0,0.0,63.0,0.0,0.0,43,114,9
4,9,18,7,4,2.109375,1,1.0,1.4523687548277813,9.4,0.125,1.125,43,124,9
3,2,17,8,1,0.1875,0,0.6666664444445185,0.4330127018922193,34.333333333333336,0.0,0.25,15,143,9
4,1,18,9,1,0.109375,0,0.24999993750001562,0.33071891388307384,52.5,0.0,0.125,28,140,9
7,4,17,5,1,0.25,0,0.57142848979593,0.5,17.0,0.0,0.5,53,116,9
8,1,15,10,1,0.109375,0,0.12499998437500197,0.33071891388307384,39.0,0.0,0.125,42,132,9
5,7,15,9,4,1.859375,1,1.0,1.3635890143294642,10.375,0.0,0.875,41,135,9
8,2,15,9,1,0.1875,0,0.24999996875000394,0.4330127018922193,27.0,0.0,0.25,43,136,9
6,2,16,8,1,0.1875,0,0.33333327777778704,0.4330127018922193,32.333333333333336,0.0,0.25,41,143,9
8,0,17,6,0,0.0,0,0.0,0.0,88.0,0.0,0.0,57,117,9
7,1,17,9,1,0.109375,0,0.1428571224489825,0.33071891388307384,49.0,0.0,0.125,42,140,9
8,1,16,9,1,0.109375,0,0.12499998437500197,0.33071891388307384,45.0,0.0,0.125,39,140,9
8,2,18,8,1,0.1875,0,0.24999996875000394,0.4330127018922193,35.333333333333336,0.0,0.25,43,148,9
7,2,19,8,1,0.1875,0,0.285714244897965,0.4330127018922193,38.0,0.0,0.25,43,149,9
6,2,17,8,1,0.1875,0,0.33333327777778704,0.4330127018922193,33.333333333333336,0.0,0.25,44,146,9
6,4,20,7,2,0.5,0,0.6666665555555741,0.7071067811865476,24.2,0.0,0.5,44,150,9
5,20,2,3,4,3.75,1,1.0,1.9364916731037085,0.23809523809523808,0.0,2.5,0,3,10
3,20,0,3,4,3.75,1,1.0,1.9364916731037085,0.0,0.625,2.5,0,3,10
8,31,0,1,4,0.109375,1,1.0,0.33071891388307384,0.0,0.0,3.875,0,1,10
2,20,1,3,4,3.75,1,1.0,1.9364916731037085,0.14285714285714285,0.625,2.5,0,3,10
6,10,0,6,4,2.9375,1,1.0,1.713913650100261,0.0,0.0,1.25,0,4,10
1,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0,0,10
3,23,0,2,4,2.859375,1,1.0,1.6909686573085854,0.0,0.75,2.875,0,2,10
5,18,1,3,4,1.9375,1,1.0,1.3919410907075054,0.15789473684210525,0.0,2.25,0,17,10
4,5,0,6,4,1.734375,1,1.0,1.3169567191065923,0.0,0.125,0.625,0,12,10
5,10,0,5,4,1.4375,1,1.0,1.1989578808281798,0.0,0.0,1.25,0,20,10
3,18,0,3,4,1.9375,1,1.0,1.3919410907075054,0.0,0.375,2.25,0,17,10
7,12,0,5,4,2.5,1,1.0,1.5811388300841898,0.0,0.0,1.5,0,11,10
3,13,0,4,4,2.234375,1,1.0,1.4947825928876748,0.0,0.25,1.625,0,19,10
5,10,1,5,4,1.4375,1,1.0,1.1989578808281798,0.45454545454545453,0.0,1.25,0,20,10
4,5,2,6,4,1.734375,1,1.0,1.3169567191065923,2.1666666666666665,0.125,0.625,0,23,10
1,4,1,6,3,1.0,1,1.0,1.0,1.2,0.25,0.5,0,29,10
6,5,1,6,4,1.734375,0,0.8333331944444675,1.3169567191065923,1.1666666666666667,0.0,0.625,7,23,10
2,1,2,7,1,0.109375,0,0.499999750000125,0.33071891388307384,6.5,0.0,0.125,2,24,10
7,5,0,6,4,1.734375,0,0.7142856122449125,1.3169567191065923,0.0,0.0,0.625,3,23,10
3,10,0,7,4,2.1875,1,1.0,1.479019945774904,0.0,0.25,1.25,0,34,10
1,2,0,8,1,0.1875,1,1.0,0.4330127018922193,0.0,0.25,0.25,0,37,10
1,7,0,6,3,1.109375,1,1.0,1.0532687216470449,0.0,0.5,0.875,0,31,10
1,6,0,7,3,0.9375,1,1.0,0.9682458365518543,0.0,0.5,0.75,0,32,10
2,1,3,9,1,0.109375,0,0.499999750000125,0.33071891388307384,7.5,0.0,0.125,1,39,10
3,11,0,7,4,1.984375,1,1.0,1.4086784586980805,0.0,0.25,1.375,0,35,10
7,11,1,7,4,1.984375,1,1.0,1.4086784586980805,0.25,0.0,1.375,0,35,10
7,1,1,9,1,0.109375,0,0.1428571224489825,0.33071891388307384,2.0,0.0,0.125,4,38,10
2,2,5,9,2,0.4375,1,0.99999950000025,0.6614378277661477,8.0,0.125,0.25,0,46,10
1,3,4,9,3,0.984375,1,1.0,0.9921567416492215,5.75,0.125,0.375,0,41,10
4,1,0,9,1,0.109375,0,0.24999993750001562,0.33071891388307384,0.0,0.0,0.125,2,38,10
4,1,2,9,1,0.109375,0,0.24999993750001562,0.33071891388307384,5.5,0.0,0.125,3,39,10
5,7,5,8,3,1.109375,1,1.0,1.0532687216470449,3.0,0.0,0.875,15,40,10
3,2,3,9,2,0.4375,0,0.6666664444445185,0.6614378277661477,5.0,0.0,0.25,8,45,10
1,2,8,8,2,0.4375,1,1.0,0.6614378277661477,13.0,0.125,0.25,0,51,10
3,0,5,10,0,0.0,0,0.0,0.0,24.0,0.0,0.0,8,47,10
3,13,4,7,4,1.484375,1,1.0,1.2183492931011204,1.6428571428571428,0.25,1.625,10,42,10
7,7,4,8,3,1.109375,1,0.9999998571428775,1.0532687216470449,2.125,0.0,0.875,13,40,10
1,10,10,7,4,1.9375,1,1.0,1.3919410907075054,4.2727272727272725,0.625,1.25,2,53,10
4,3,8,8,2,0.484375,0,0.7499998125000469,0.6959705453537527,9.75,0.0,0.375,12,52,10
1,0,8,10,0,0.0,0,0.0,0.0,36.0,0.0,0.0,1,57,10
5,0,6,10,0,0.0,0,0.0,0.0,27.0,0.0,0.0,13,47,10
2,10,8,7,4,1.9375,1,1.0,1.3919410907075054,3.6363636363636362,0.25,1.25,6,53,10
4,5,4,8,2,0.734375,1,1.0,0.8569568250501305,3.5,0.0,0.625,2,64,10
6,2,4,9,2,0.4375,0,0.33333327777778704,0.6614378277661477,6.0,0.0,0.25,13,46,10
